player_id,season,whiff_pct,n_pitches
665048,2023,21.197635135135137,296.0
665152,2023,23.811806981519503,2922.0
665620,2023,19.7,162.0
665622,2023,24.695372750642672,1945.0
665625,2023,30.997371303395397,913.0
665665,2023,32.8,130.0
665795,2023,30.228801331853496,1802.0
665871,2023,20.71775265957447,1504.0
666129,2023,24.172932634126667,2479.0
666142,2023,30.549243379571244,1586.0
666154,2023,15.445752895752895,518.0
666157,2023,28.735398230088492,565.0
666159,2023,19.210087719298247,1140.0
666168,2023,19.11825396825397,756.0
666200,2023,31.963553913335573,2977.0
666201,2023,21.89271758436945,1689.0
666204,2023,26.614567901234565,405.0
666205,2023,20.523705926481618,1333.0
666214,2023,25.510673575129534,1930.0
666277,2023,28.689467723669313,883.0
666364,2023,15.502857142857144,280.0
666374,2023,38.81393239901072,1213.0
666619,2023,29.49224054316198,1031.0
666720,2023,20.0,142.0
666721,2023,16.108121827411168,197.0
666745,2023,21.19950738916256,1421.0
666808,2023,32.033744493392064,1135.0
666818,2023,25.135930735930735,462.0
666974,2023,24.35513733468973,983.0
667427,2023,28.143089430894307,369.0
667463,2023,20.680912863070542,482.0
667755,2023,36.9407063197026,538.0
668338,2023,21.4,131.0
668665,2023,24.3,307.0
668674,2023,28.17532314923619,851.0
668676,2023,19.008080808080805,297.0
668678,2023,26.282691715429625,3247.0
668868,2023,23.54326923076923,1144.0
668881,2023,31.21901871522509,1977.0
668909,2023,28.364755351681957,1308.0
668933,2023,22.445368375700127,2321.0
668941,2023,36.70064935064935,462.0
668970,2023,25.144256756756757,592.0
668984,2023,20.9,148.0
669022,2023,27.826913372582,2378.0
669060,2023,18.402179598953794,1147.0
669084,2023,30.2,199.0
669093,2023,20.2,199.0
669145,2023,48.9,85.0
669160,2023,14.73086642599278,554.0
669169,2023,20.800000000000004,99.0
669194,2023,20.7337037037037,2160.0
669203,2023,29.297012016888594,3079.0
669211,2023,25.948177083333334,384.0
669212,2023,28.256982758620687,1160.0
669276,2023,29.09416909620991,343.0
669302,2023,26.40391618000687,2911.0
669330,2023,26.022122963741456,1903.0
669373,2023,30.68383392226148,1132.0
669387,2023,21.11345794392523,535.0
669395,2023,32.005693950177935,281.0
669424,2023,27.94259868421053,608.0
669432,2023,30.429515418502202,227.0
669438,2023,23.46854565952649,887.0
669456,2023,23.23207847295864,1886.0
669459,2023,31.453144266337855,811.0
